	model_id	mean_residual_deviance	rmse	mse	mae	rmsle	system_date	runtime
189	DeepLearning_grid_1_AutoML_20190416_022142_model_9	58912928099984744	242719855.1828522	58912928099984744	178796728.40106934	0.669978886308253	2019-04-16	1000
190	GBM_grid_1_AutoML_20190416_015849_model_12	59601545243725860	244134277.07662407	59601545243725860	160670829.04590026	0.5960430592393098	2019-04-16	1000
191	GBM_grid_1_AutoML_20190416_021340_model_18	61863744563783070	248724233.9696377	61863744563783070	161562976.07291737	0.5839031645887277	2019-04-16	1000
192	GBM_grid_1_AutoML_20190416_022142_model_25	62078267925488136	249155108.16655585	62078267925488136	163690524.15843102	0.6022668116994655	2019-04-16	1000
193	GBM_grid_1_AutoML_20190416_020809_model_6	65073732625540140	255095536.27129608	65073732625540140	168402402.76986253	0.6159169770584755	2019-04-16	1000
194	GBM_grid_1_AutoML_20190416_022142_model_41	80819699813266980	284288057.8097978	80819699813266980	192105778.0605842	0.6844722241430643	2019-04-16	1000
195	GBM_grid_1_AutoML_20190416_020809_model_8	82719326417047070	287609677.19645154	82719326417047070	194366777.62034872	0.6883429221969091	2019-04-16	1000
196	GBM_grid_1_AutoML_20190416_022142_model_4	88942337390116140	298232019.39113814	88942337390116140	203197410.63796732	0.7148095707707666	2019-04-16	1000
197	GBM_grid_1_AutoML_20190416_021340_model_20	91527814027623710	302535640.9212371	91527814027623710	206916682.32586908	0.7258822530828132	2019-04-16	1000
198	GBM_grid_1_AutoML_20190416_022142_model_28	93435928629293870	305672911.1800617	93435928629293870	208086742.18431208	0.729920808220499	2019-04-16	1000
199	XGBoost_grid_1_AutoML_20190416_020809_model_3	95071398064270450	308336501.3492085	95071398064270450	186248631.22631583	9.622077081204404	2019-04-16	1000
200	GBM_grid_1_AutoML_20190416_022142_model_6	97026976249500620	311491534.7958924	97026976249500620	212928379.13619068	0.7434142361054855	2019-04-16	1000
201	GBM_grid_1_AutoML_20190416_022142_model_7	98219365860057180	313399690.26796633	98219365860057180	214283945.00945204	0.7473905182441309	2019-04-16	1000
202	GBM_grid_1_AutoML_20190416_020809_model_12	98445968437345340	313761005.2848272	98445968437345340	214502791.5438589	0.7481156565199785	2019-04-16	1000
203	GBM_grid_1_AutoML_20190416_015849_model_14	98927233506913980	314526999.6469524	98927233506913980	215301736.37901503	0.7503232186892468	2019-04-16	1000
204	GBM_grid_1_AutoML_20190416_020809_model_14	99005285005609140	314651052.76418376	99005285005609140	215466408.32463992	0.7506776516778659	2019-04-16	1000
205	StackedEnsemble_AllModels_AutoML_20190416_015849	100484242766098110	316992496.3876876	100484242766098110	217180190.02486664	0.7558775693636208	2019-04-16	1000
206	GLM_grid_1_AutoML_20190416_020809_model_1	100489433637289090	317000683.9697496	100489433637289090	217195869.40621948	0.7559078362971621	2019-04-16	1000
207	GLM_grid_1_AutoML_20190416_022142_model_1	100489433637289090	317000683.9697496	100489433637289090	217195869.40621948	0.7559078362971621	2019-04-16	1000
208	GLM_grid_1_AutoML_20190416_021340_model_1	100489433637289090	317000683.9697496	100489433637289090	217195869.40621948	0.7559078362971621	2019-04-16	1000
209	GLM_grid_1_AutoML_20190416_015849_model_1	100489433637289090	317000683.9697496	100489433637289090	217195869.40621948	0.7559078362971621	2019-04-16	1000
210	StackedEnsemble_BestOfFamily_AutoML_20190416_015849	100495854999988340	317010812.1184329	100495854999988340	217194254.21912342	0.7559186219924334	2019-04-16	1000
211	XGBoost_grid_1_AutoML_20190416_015849_model_2	107801180437006900	328330900.8256867	107801180437006900	201224123.26674137	10.313649722496443	2019-04-16	1000
212	GBM_grid_1_AutoML_20190416_015849_model_4	121124756589055410	348029821.40767103	121124756589055410	224273882.54226708		2019-04-16	1000
213	XGBoost_grid_1_AutoML_20190416_021340_model_2	130129964941904400	360735311.47075754	130129964941904400	230687802.27290028	12.315010235914373	2019-04-16	1000
214	XGBoost_grid_1_AutoML_20190416_021340_model_13	170031094700569340	412348268.7008269	170031094700569340	293766704.42911536	1.3131646172853368	2019-04-16	1000
215	XGBoost_grid_1_AutoML_20190416_022142_model_19	185462956732219100	430654103.35003084	185462956732219100	302056927.3795073	15.328295024604053	2019-04-16	1000
